Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 12:00:00,81235.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 13:00:00,80900.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 14:00:00,79742.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 15:00:00,81173.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 16:00:00,81356.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 17:00:00,81289.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 18:00:00,83282.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 19:00:00,83107.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 20:00:00,82766.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 21:00:00,83103.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 22:00:00,83173.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 23:00:00,82869.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 00:00:00,82732.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 01:00:00,83293.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 02:00:00,82414.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 03:00:00,82091.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 04:00:00,81767.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 05:00:00,81968.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 06:00:00,81434.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 07:00:00,82409.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 08:00:00,82678.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 09:00:00,82643.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 10:00:00,82461.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 11:00:00,82983.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 12:00:00,84048.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 13:00:00,82656.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 14:00:00,81478.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 15:00:00,81713.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 16:00:00,81958.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 17:00:00,81839.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 18:00:00,82628.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 19:00:00,82930.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 20:00:00,83124.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 21:00:00,83061.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 22:00:00,83651.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-12 23:00:00,83620.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 00:00:00,83432.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 01:00:00,83891.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 02:00:00,83770.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 03:00:00,83543.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 04:00:00,83281.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 05:00:00,83137.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 06:00:00,83264.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 07:00:00,83133.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 08:00:00,82983.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 09:00:00,83421.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 10:00:00,83173.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 11:00:00,82957.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 12:00:00,82480.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 13:00:00,81758.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 14:00:00,81958.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 15:00:00,81044.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 16:00:00,80787.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 17:00:00,80024.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 18:00:00,80762.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 19:00:00,80128.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 20:00:00,80275.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 21:00:00,80722.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 22:00:00,81355.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-13 23:00:00,81079.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 00:00:00,81508.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 01:00:00,81584.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 02:00:00,82187.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 03:00:00,81877.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 04:00:00,81945.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 05:00:00,82120.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 06:00:00,82019.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 07:00:00,82180.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 08:00:00,82573.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 09:00:00,82760.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 10:00:00,83034.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 11:00:00,83248.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 12:00:00,83406.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 13:00:00,83622.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 14:00:00,83502.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 15:00:00,84724.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 16:00:00,84786.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 17:00:00,84338.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 18:00:00,84574.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 19:00:00,84559.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 20:00:00,84137.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 21:00:00,84205.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 22:00:00,84449.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-14 23:00:00,83975.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 00:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 01:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 02:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 03:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 04:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 05:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 06:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 07:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 08:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 09:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 10:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 11:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 12:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 13:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 14:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 15:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 16:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 17:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 18:00:00,84042.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 19:00:00,84302.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 20:00:00,84378.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 21:00:00,84393.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 22:00:00,84384.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-15 23:00:00,84347.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 00:00:00,84228.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 01:00:00,83885.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 02:00:00,83963.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 03:00:00,84323.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 04:00:00,84400.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 05:00:00,84397.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 06:00:00,84242.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 07:00:00,84261.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 08:00:00,84259.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 09:00:00,83873.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 10:00:00,83673.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 11:00:00,82405.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 12:00:00,82761.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 13:00:00,82588.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 14:00:00,83342.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 15:00:00,83323.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 16:00:00,83639.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 17:00:00,83901.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 18:00:00,83692.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 19:00:00,83093.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 20:00:00,83217.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 21:00:00,82746.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 22:00:00,82101.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-16 23:00:00,82555.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 00:00:00,83044.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 01:00:00,83225.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 02:00:00,83197.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 03:00:00,83709.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 04:00:00,83591.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 05:00:00,83132.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 06:00:00,83212.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 07:00:00,83564.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 08:00:00,83534.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 09:00:00,83641.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 10:00:00,83325.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 11:00:00,83502.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 12:00:00,83055.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 13:00:00,83028.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 14:00:00,82900.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 15:00:00,83522.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 16:00:00,83451.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 17:00:00,84186.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 18:00:00,84511.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 19:00:00,84452.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 20:00:00,83956.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 21:00:00,84081.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 22:00:00,84057.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-17 23:00:00,84058.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 00:00:00,83794.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 01:00:00,83172.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 02:00:00,83361.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 03:00:00,83136.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 04:00:00,82974.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 05:00:00,83018.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 06:00:00,82453.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 07:00:00,83160.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 08:00:00,83275.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 09:00:00,82816.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 10:00:00,82825.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 11:00:00,82587.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 12:00:00,82369.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 13:00:00,81367.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 14:00:00,81855.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 15:00:00,81606.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 16:00:00,81872.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 17:00:00,81455.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 18:00:00,81869.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 19:00:00,82302.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 20:00:00,82040.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 21:00:00,82041.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 22:00:00,82383.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-18 23:00:00,82715.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 00:00:00,83087.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 01:00:00,82614.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 02:00:00,82866.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 03:00:00,83039.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 04:00:00,82952.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 05:00:00,83249.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 06:00:00,83190.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 07:00:00,83181.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 08:00:00,83429.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 09:00:00,83530.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 10:00:00,83502.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 11:00:00,83863.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 12:00:00,83780.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 13:00:00,84123.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 14:00:00,84316.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 15:00:00,84753.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 16:00:00,84595.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 17:00:00,84156.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 18:00:00,85644.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 19:00:00,85467.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 20:00:00,85372.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 21:00:00,85647.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 22:00:00,86188.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-19 23:00:00,86868.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 00:00:00,86062.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 01:00:00,85884.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 02:00:00,86089.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 03:00:00,85906.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 04:00:00,85683.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 05:00:00,85828.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 06:00:00,85789.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 07:00:00,85811.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 08:00:00,86244.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 09:00:00,85862.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 10:00:00,85168.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 11:00:00,85463.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 12:00:00,85325.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 13:00:00,85483.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 14:00:00,86144.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 15:00:00,84649.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 16:00:00,83758.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 17:00:00,84036.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 18:00:00,83989.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 19:00:00,84149.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 20:00:00,84494.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 21:00:00,84320.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 22:00:00,84093.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-20 23:00:00,84158.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 00:00:00,84434.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 01:00:00,84735.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 02:00:00,84640.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 03:00:00,84421.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 04:00:00,84638.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 05:00:00,84437.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 06:00:00,84169.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 07:00:00,83898.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 08:00:00,83971.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 09:00:00,84095.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 10:00:00,84125.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 11:00:00,84012.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 12:00:00,83435.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 13:00:00,83903.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 14:00:00,84214.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 15:00:00,83513.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 16:00:00,84054.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 17:00:00,83977.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 18:00:00,84090.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 19:00:00,83927.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 20:00:00,84183.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 21:00:00,84386.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 22:00:00,84148.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-21 23:00:00,84061.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 00:00:00,84170.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 01:00:00,84045.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 02:00:00,84163.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 03:00:00,84223.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 04:00:00,84330.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 05:00:00,84277.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 06:00:00,84302.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 07:00:00,84250.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 08:00:00,84200.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 09:00:00,84339.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 10:00:00,84384.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 11:00:00,84206.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 12:00:00,84220.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 13:00:00,84154.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 14:00:00,84002.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 15:00:00,84107.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 16:00:00,84128.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 17:00:00,84235.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 18:00:00,84254.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 19:00:00,84169.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 20:00:00,83936.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 21:00:00,84006.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 22:00:00,83964.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-22 23:00:00,83823.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 00:00:00,83996.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 01:00:00,84047.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 02:00:00,84215.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 03:00:00,84201.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 04:00:00,84092.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 05:00:00,84209.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 06:00:00,84227.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 07:00:00,84272.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 08:00:00,84322.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 09:00:00,84322.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 10:00:00,84451.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 11:00:00,84651.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 12:00:00,84705.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 13:00:00,85056.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 14:00:00,84893.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 15:00:00,85170.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 16:00:00,85240.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 17:00:00,85011.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 18:00:00,84965.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 19:00:00,84996.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 20:00:00,85107.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 21:00:00,85175.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 22:00:00,85353.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-23 23:00:00,86084.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 00:00:00,86013.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 01:00:00,85566.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 02:00:00,85899.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 03:00:00,86551.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 04:00:00,86852.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 05:00:00,86909.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 06:00:00,87112.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 07:00:00,86882.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 08:00:00,87416.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 09:00:00,87186.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 10:00:00,87815.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 11:00:00,87699.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 12:00:00,87342.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 13:00:00,87710.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 14:00:00,87953.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 15:00:00,88346.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 16:00:00,88061.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 17:00:00,88456.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 18:00:00,88484.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 19:00:00,88274.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 20:00:00,87879.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 21:00:00,88139.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 22:00:00,87468.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-24 23:00:00,87512.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 00:00:00,87623.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 01:00:00,87093.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 02:00:00,86873.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 03:00:00,86529.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 04:00:00,86563.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 05:00:00,86688.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 06:00:00,86574.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 07:00:00,86441.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 08:00:00,86725.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 09:00:00,87238.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 10:00:00,87143.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 11:00:00,87378.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 12:00:00,87092.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 13:00:00,87618.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 14:00:00,88047.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 15:00:00,87817.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 16:00:00,87822.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 17:00:00,87986.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 18:00:00,87868.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-25 19:00:00,88139.0
